"a1.date","a1.doy","a1.r.av","a1.g.av","a1.b.av","a1.r.sd","a1.g.sd","a1.b.sd","a1.bri.av","a1.bri.sd","a1.gi.av","a1.gi.sd","a1.gei.av","a1.gei.sd","a1.ri.av","a1.ri.sd","a1.bi.av","a1.bi.sd","b1.date","b1.doy","b1.r.av","b1.g.av","b1.b.av","b1.r.sd","b1.g.sd","b1.b.sd","b1.bri.av","b1.bri.sd","b1.gi.av","b1.gi.sd","b1.gei.av","b1.gei.sd","b1.ri.av","b1.ri.sd","b1.bi.av","b1.bi.sd","c1.date","c1.doy","c1.r.av","c1.g.av","c1.b.av","c1.r.sd","c1.g.sd","c1.b.sd","c1.bri.av","c1.bri.sd","c1.gi.av","c1.gi.sd","c1.gei.av","c1.gei.sd","c1.ri.av","c1.ri.sd","c1.bi.av","c1.bi.sd"
"11",2015-07-15 16:31:00,196,147.68232341341,113.328569721184,54.3652501038661,29.1185804568098,25.4166410089242,23.6373401099396,315.376143238459,77.0546095716066,0.361506229285573,0.0176622137432995,24.6095659250912,12.2763074457832,0.475455964180121,0.0370661737790873,0.163037806534306,0.0427998196565105,2015-07-15 16:31:00,196,156.496676114403,119.755349423115,59.3662000057259,36.1461025617272,32.7869381548229,30.1120616351408,335.618225543245,97.8201014430583,0.358933077317525,0.018831916404052,23.6478227261015,12.9007587625976,0.477634992989906,0.0481344877874458,0.163431929692569,0.0516284224073445,2015-07-15 16:31:00,196,160.546042218003,124.791876295684,63.1401810529989,37.5484745668641,33.2517169235101,30.428053787984,348.478099566686,100.012875971029,0.360756593283517,0.0176912266456988,25.8975293203658,12.1540530644701,0.470084206939238,0.0416161754458354,0.169159199777245,0.0475494135397951
"12",2015-07-15 17:01:00,196,147.150938778762,112.421036156784,52.2940918688498,31.5917013356169,27.8546305535625,25.3302967777736,311.866066804396,83.5549137506968,0.362799255843793,0.0199403491492636,25.3970416659553,13.1065350356759,0.481121264725632,0.0429782576984799,0.156079479430574,0.0482616110208974,2015-07-15 17:01:00,196,154.183440693979,117.392785364597,56.5734661742392,39.2752260376419,35.7702809075762,32.0692766857534,328.149692232815,105.739478116215,0.359781566822492,0.0226981479808841,24.0286638609751,13.8390601417433,0.484531594474399,0.0561871929523954,0.155686838703109,0.0577621399883032,2015-07-15 17:01:00,196,157.96679725637,121.995014603059,59.8265995853812,40.5839429983455,36.2062892476341,32.4809068325028,339.78841144481,107.925535037926,0.361854627965351,0.0207000723966435,26.196632364366,12.9206857110484,0.47738344372919,0.0494554863877521,0.160761928305459,0.0543467489919463
"13",2015-07-15 17:31:00,196,148.767829397804,111.837137962631,49.9798528231658,31.60278317616,27.752644536961,25.0612704252839,310.584820183601,83.1400211304216,0.362376624297438,0.019513673956182,24.9265937042918,13.1969443889124,0.48852876344581,0.0435575468889127,0.149094612256752,0.0491169397178232,2015-07-15 17:31:00,196,154.053147814137,115.430204128375,53.2801225342838,38.7627254005287,35.0946237383842,31.2406869240661,322.763474476796,103.665246792367,0.359654453209123,0.0219955318474257,23.5271379083283,13.9465360202089,0.49208195708938,0.0561127208197504,0.148263589701497,0.0581700830623108,2015-07-15 17:31:00,196,156.736704569532,119.08878576503,55.8336996215253,40.5035178435411,35.8446587251221,31.8417124302323,331.659189956087,106.796546163597,0.361910349235817,0.0207380961989611,25.6071673390028,13.0793800894882,0.485727526474278,0.0506867145448218,0.152362124289905,0.0556792028868906
"14",2015-07-15 18:01:00,196,150.715594711651,113.107263797117,50.3484323333732,33.9310271486947,29.6111894570017,26.2229672076337,314.171290842141,88.3183497272437,0.362412171029402,0.0202630056648555,25.1505005492098,13.6549793096572,0.490037366547481,0.0454306717740387,0.147550462423116,0.0509633495040425,2015-07-15 18:01:00,196,153.976821552292,115.264038478055,52.8418849666466,40.794634953381,36.7471358419769,32.2569994885865,322.082744996994,108.194172903401,0.359978434852063,0.0229417702190831,23.7093704371725,14.4650574445567,0.4939367857707,0.0581034098169985,0.146084779377236,0.0601217652869955,2015-07-15 18:01:00,196,156.006065566279,118.143712375832,54.578156483301,42.3680435422014,37.3321530634977,32.7450510317636,328.727934425412,110.89514775823,0.362397982871665,0.0220555171841283,25.7032027020851,13.563111168391,0.48892558665056,0.0531468188588444,0.148676430477775,0.0580223336020633
"15",2015-07-15 18:31:00,196,155.897215250388,114.919525118521,51.48451683769,35.8353620601289,30.2327034410359,26.832609631531,322.3012572066,91.1162336459911,0.359044310336241,0.0200306446036247,22.4573181489639,13.9777729053503,0.493512344278147,0.045147185962355,0.147443345385612,0.0505602475637705,2015-07-15 18:31:00,196,157.071900140285,116.14313607604,53.4863694923989,41.6811419650209,36.7131982232343,32.3498691362663,326.701405708723,108.813057175731,0.357734253584679,0.0221968147481726,21.7280025193965,14.7010279724584,0.495605431516316,0.0567320831093218,0.146660314899005,0.0591631626014121,2015-07-15 18:31:00,196,158.187342908065,118.025732957213,54.4634300361857,43.3172191591181,37.3976334674518,32.8411747927388,330.676505901464,111.747123011411,0.360018075892242,0.0221081174213529,23.4006929701749,13.983518235658,0.49230702724989,0.0527712166001473,0.147674896857868,0.0578447267554841
"16",2015-07-15 19:01:00,196,140.796729783105,120.802523519268,64.0289971372797,24.9178075879915,21.9579280358612,21.9862142995381,325.628250439652,67.7795668113465,0.373551466196624,0.0191811339413485,36.7793201181512,13.1439305975961,0.436049725460047,0.024226302979201,0.190398808343329,0.0339309249264741,2015-07-15 19:01:00,196,145.082481605543,123.728695353431,66.1663317014515,29.3532630900317,26.7783782793551,26.0443088573407,334.977508660425,81.0528054345425,0.372305613060208,0.0198619380006928,36.2085773998683,13.603846970052,0.43868009284807,0.0305130077847317,0.189014294091722,0.0401399619978529,2015-07-15 19:01:00,196,141.02594899108,122.38448212112,65.0027211958305,31.6663992409081,28.0931750848998,26.9711984072873,328.413152308031,85.6973810707991,0.376694258158382,0.0225228839110883,38.7402940553296,13.0109277348473,0.434889258884331,0.0287544746739121,0.188416482957288,0.0418083412191984
"17",2015-07-15 19:31:00,196,138.718514344904,122.798317653821,68.2229734728838,25.3892516568499,22.5255890118019,22.6491332134547,329.739805471609,69.4786790693509,0.375106277055375,0.0194880749158238,38.6551474898553,13.271603566847,0.423961316877429,0.0223851778213275,0.200932406067196,0.0326318421904038,2015-07-15 19:31:00,196,142.497437659252,124.99989693378,69.7908729136248,29.5419739500455,27.1548749481038,26.5363166508003,337.288207506656,82.1251052996254,0.373648331891347,0.0200541190014651,37.7114832946835,13.60443560821,0.427560952704758,0.0285654793839457,0.198790715403895,0.03862336098057,2015-07-15 19:31:00,196,138.263008770144,122.974890217405,67.8371270819225,31.5315069336262,28.329332661569,27.44714980765,329.075026069472,86.3090778285962,0.377877242948262,0.0230143951690875,39.849644582743,13.0942028945041,0.425279241720482,0.0271865117545562,0.196843515331257,0.0409586588599978
"18",2015-07-15 20:01:00,196,138.288742053532,121.914220833547,76.2169293198336,23.5672496473948,20.4857946159193,21.1650268023464,336.419892206913,63.5987581618522,0.364316036786283,0.0189222579361856,29.3227702937276,15.1237034176451,0.413199700406208,0.0207507093837917,0.222484262807509,0.0273742695347788,2015-07-15 20:01:00,196,141.779014572418,124.149537633485,77.5975206848178,27.0918336351969,24.4227130361241,24.2218138044949,343.526072890721,74.1078808493405,0.36343959893465,0.0193202506052436,28.922540009734,15.5674324747577,0.416010425168743,0.0254919818316288,0.220549975896607,0.0313728392271262,2015-07-15 20:01:00,196,137.583470085541,121.864953905851,74.9487002654724,29.0811155356628,25.7037237767247,25.3670732848327,334.397124256864,78.7188422406649,0.367380682609483,0.0216034698479875,31.1977374606881,14.9872918401303,0.414841388580776,0.024575032582399,0.21777792880974,0.0338469762846841
"19",2015-07-15 20:31:00,196,46.8433585457608,29.9842692664493,31.3243126341011,11.5929814532411,8.55312554896182,11.2015250516397,108.151940446311,24.7835861568662,0.277972721657694,0.0562270314469996,-18.1991326469634,17.309077224695,0.436921574586539,0.0729113368441883,0.285105703755767,0.070067098133244,2015-07-15 20:31:00,196,45.9649174038764,29.5280597784076,30.633393455295,11.8542158951661,8.66178443524839,11.0783633596127,106.126370637579,25.1720680063979,0.278965220398543,0.0575942527449924,-17.5421913023562,17.1999266618473,0.436904618675808,0.0754815807039458,0.28413016092565,0.0704948155452548,2015-07-15 20:31:00,196,42.9925676040598,28.5399808062218,29.6183138556645,12.1955180939241,8.88988794902049,11.2295747540726,101.150862265946,26.1208110203934,0.283076609913713,0.0612465304082697,-15.5309198472807,17.0946087048182,0.428782532847943,0.0797881052840526,0.288140857238344,0.0747691354006912
"20",2015-07-15 21:01:00,196,25.4287876977013,13.5917123392921,16.5295178905792,10.0996248856928,7.36503429456295,8.5167752516399,55.5500179275726,23.1533450262124,0.233595718339699,0.0875468536932859,-14.7748809096963,10.7343927951699,0.479190133880692,0.130995110036642,0.287214147779609,0.0969336036508593,2015-07-15 21:01:00,196,23.6735721034098,13.0393598442555,15.6381516791205,9.77470075885897,7.28589535274012,8.28881407183213,52.3510836267858,22.9025163056112,0.236695501981984,0.0912973989240391,-13.2330040940193,9.89234016880059,0.476284928464055,0.13605629978733,0.287019569553962,0.0982418664792758,2015-07-15 21:01:00,196,21.0783870579095,12.4167542573213,14.7064016651226,9.44580160905472,7.19118011215372,8.02972004753716,48.2015429803534,22.5232852921086,0.243979157529772,0.0958173940738355,-10.9512802083896,9.03975162182201,0.462016123961123,0.142215235256863,0.294004718509105,0.104059463942798
"21",2015-07-15 21:31:00,196,24.8160460311769,13.5501772837736,16.4223622280273,9.87220489962633,7.30431618752742,8.41107191606225,54.7885855429778,22.9017677378232,0.235962365615094,0.0874149304678726,-14.1380536916571,10.2924423221589,0.474843368572594,0.130468880306386,0.289194265812312,0.0950806246150685,2015-07-15 21:31:00,196,23.1337398723124,12.9583440693979,15.4808439978242,9.65706474364344,7.24012757438561,8.24221735766236,51.5729279395345,22.7104928892562,0.238467999765642,0.091093085512659,-12.6978957313407,9.70893357213293,0.472945232620655,0.137071870886273,0.288586767613703,0.0995928103577031,2015-07-15 21:31:00,196,20.7198913183467,12.3548023913287,14.5740061403472,9.27305652349428,7.18584153924099,7.9719429943644,47.6486998500226,22.4407844919108,0.244907817214788,0.0950697304694709,-10.5842926760364,8.70584089000427,0.460591121847656,0.141761383776622,0.294501060937556,0.10247926723572
"22",2015-07-15 22:01:00,196,24.9748217202502,13.4977946240047,16.5714627191859,9.99521547046695,7.36414211839429,8.51349143608304,55.0440790634408,23.1754672501979,0.234095636177619,0.0886715014692179,-14.5506951914266,10.6312891358205,0.475353519836679,0.130130469632996,0.290550843985702,0.0955303620804203,2015-07-15 22:01:00,196,23.315033353374,12.8827163674883,15.7265538664147,9.64405633828311,7.27247221109026,8.27944747626032,51.924303587277,22.7722648809522,0.234654394791962,0.090487699034116,-13.276154484812,9.80715264104527,0.47361325418244,0.135511360979261,0.291732351025598,0.0983645963390008,2015-07-15 22:01:00,196,20.7189357839329,12.3390153010141,14.7456907475187,9.27625414726251,7.19826585638471,8.0966381839704,47.8036418324657,22.5345032703137,0.243830334685083,0.0957517264644941,-10.7865959294234,8.89583882995951,0.459175737655288,0.141987580455182,0.296993927659629,0.1042840654841
"23",2015-07-15 22:31:00,196,24.7673342553228,13.451256922035,16.4891381675175,9.97445925964371,7.36224508348381,8.46846093279901,54.7077293448753,23.108441584546,0.234329124900019,0.0890076483602953,-14.3539585787703,10.528929738294,0.474244987583512,0.130968977656678,0.291425887516469,0.0967755712150409,2015-07-15 22:31:00,196,23.0266368919809,12.9075553265195,15.6747974462481,9.61973390454638,7.25330813638761,8.2197156040205,51.6089896647485,22.7041850860139,0.237296710169074,0.0919089876237767,-12.88632368519,9.75980577677211,0.46935346198989,0.134852146667747,0.293349827841036,0.0990190034500573,2015-07-15 22:31:00,196,20.5586801992497,12.3061781531597,14.9137484784153,9.17394130127745,7.15894877005024,8.05197456567001,47.7786068308247,22.3768208788821,0.243120548084185,0.0954407103223329,-10.8600723713456,8.78302641635936,0.454882268655312,0.139380653392715,0.301997183260503,0.103516307325586
"24",2015-07-16 04:01:00,197,27.1091077760135,14.5156539010967,18.0602764830086,11.2580819836623,8.02142678184509,9.61803749516383,59.6850381601188,25.2887569270971,0.234262971230731,0.0948025851807067,-16.1380764568287,12.8582993783053,0.473792893326079,0.134631832991076,0.29194413544319,0.105086583543439,2015-07-16 04:01:00,197,25.0214664032752,13.8187637779496,16.9591399696527,10.8365719572538,7.86241204332802,9.23268316700933,55.7993701508775,24.759359135323,0.237219962799598,0.0970987651277024,-14.3430788170288,11.8043892733163,0.469707148617272,0.140038739203858,0.29307288858313,0.106998654900295,2015-07-16 04:01:00,197,22.2097688853068,13.0845481776297,15.8583233279186,10.3712305458562,7.79262296161581,8.96504493773648,51.1526403908551,24.4889596739505,0.243900652469144,0.102654023389714,-11.898995857966,10.5964491896711,0.456982220485244,0.14631485044242,0.299117127045611,0.112468905638692
"25",2015-07-16 04:31:00,197,83.8256813900414,79.1345137074789,69.4869640936331,10.5716293368968,8.90873717403644,10.2903061922447,232.447159191153,25.8385306531701,0.340987724854327,0.020497705736254,4.95638193128333,13.8836496165379,0.360719355472277,0.0233724626864464,0.298292919673396,0.0222797318566919,2015-07-16 04:31:00,197,84.2841478427668,79.8099573420367,69.9043259182914,11.015898321176,9.53732350483917,10.6483125415983,233.998431103095,27.3429669873489,0.341569931192951,0.0206460735433776,5.43144092301526,14.0391956642202,0.360326229063009,0.0237051421624365,0.29810383974404,0.0224390769594445,2015-07-16 04:31:00,197,81.1587142661288,78.760360278019,69.1375720285996,11.8859112448371,10.4809783585541,11.2798595049002,229.056646572747,29.9080075262892,0.34439141220287,0.0216620901634185,7.22443426130958,14.2726521966873,0.35437201404755,0.0249151158394744,0.30123657374958,0.0236624157790515
"26",2015-07-16 05:01:00,197,136.685988606032,122.499308507914,69.4590426107099,24.1803236385238,21.2977238193361,21.3927112348109,328.644339724655,65.4422276235287,0.375183882278229,0.0202665654009704,38.853585799086,14.7450414865219,0.418591563346427,0.0231412924067528,0.206224554375344,0.0301089556871066,2015-07-16 05:01:00,197,139.704016719631,124.894528901486,71.2039336940651,27.9139023456457,25.5716842902115,25.1009446766309,335.802479315182,77.0957032124922,0.37476234658754,0.0213986556148427,38.8811073892754,15.4292596628175,0.420240054648743,0.0286346978062328,0.204997598763718,0.0361435111769972,2015-07-16 05:01:00,197,134.590686447614,123.278982812844,70.4404556652805,29.7255024587745,26.8167810989917,26.093794304376,328.310124925738,81.2304302348074,0.379395295852464,0.0246151819340882,41.5268235127938,14.9812803405365,0.414015578635464,0.0273321301000235,0.206589125512072,0.0384589240352954
"27",2015-07-16 05:31:00,197,143.459816626543,120.33917259984,61.836455007484,24.35667140539,21.1439715596791,20.8384127886288,325.635444233867,64.8948316639712,0.371821721960904,0.0197943413830482,35.3820735656519,14.7074676221676,0.444137592043492,0.0267394759596131,0.184040685995603,0.0334347091460658,2015-07-16 05:31:00,197,146.31100231899,122.266672392568,62.9228663860975,28.1869812922369,25.4506078930552,24.5257824595094,331.500541097655,76.6476735438541,0.371407769668103,0.0208346365486006,35.2994760800481,15.4041949323498,0.446908236836098,0.0336172686599338,0.181683993495799,0.0400996429001634,2015-07-16 05:31:00,197,140.722678986136,120.07320224509,61.6843828286311,29.8530419290874,26.4133324884559,25.0628004138564,322.480264059858,79.9179041337323,0.375816948570343,0.0232285537313003,37.7393426754133,14.7153086108374,0.44186766770513,0.032273818605321,0.182315383724527,0.0416179365684722
"28",2015-07-16 06:01:00,197,149.216661829068,119.408589299231,56.403945204232,24.9526605967157,21.6406656564548,20.980336694635,325.029196332531,66.2657350795158,0.369553242549764,0.0187546050869482,33.1965715651625,13.9854099242322,0.463523591147485,0.029380401069395,0.166923166302752,0.0358905351035484,2015-07-16 06:01:00,197,152.41377651808,121.491379655873,57.7958773511981,29.7773719614945,26.8392950806711,25.4692303900445,331.701033525151,80.7200225154957,0.368826262356967,0.0196294040688299,32.773105442469,14.4467224259335,0.4665906844188,0.0375732471104284,0.164583053224233,0.0441066895590569,2015-07-16 06:01:00,197,145.243985326315,118.213977391225,55.9850895086476,31.4153294148428,27.7681245494338,25.8279082529322,319.443052226187,83.708407847873,0.37349217154742,0.0218278243752514,35.1988799474871,13.7983030982411,0.461954835910048,0.0366732082837039,0.164552992542532,0.0458696134107941
"29",2015-07-16 06:31:00,197,150.085067754842,118.549471563455,55.2234060111436,25.3805594329311,21.5348484926861,21.0469497904131,323.85794532944,66.6733524474255,0.368334947166682,0.0188531847184187,31.7904693609247,13.8644520699449,0.467942988637853,0.029669451416585,0.163722064195465,0.0364514049955522,2015-07-16 06:31:00,197,154.151192418907,121.404752497924,57.3078416215752,29.4105810361557,26.1286242420759,25.0788288490046,332.863786538406,79.2696844854028,0.367215263070089,0.0193180136732004,31.3504709553666,14.3123352313057,0.469939329047131,0.0370787690888841,0.162845407882779,0.0433140332743946,2015-07-16 06:31:00,197,148.618056276822,119.274333930196,56.1485731378504,31.1346202715611,26.9726064596972,25.4022652877697,324.040963344869,82.2218053892899,0.371398709318257,0.0212475981406342,33.7820384457194,13.7430472087579,0.465404322212943,0.0354621062286104,0.1631969684688,0.0443010496972613
"30",2015-07-16 07:01:00,197,152.30210520924,117.803565025867,55.4500731331136,24.550576333958,20.470850593773,19.9812175994629,325.555743368221,63.7358795368736,0.363778815467161,0.0172213780081423,27.8549517093798,13.1865568538382,0.471862838108356,0.0282728222889124,0.164358346424483,0.0337607817435594,2015-07-16 07:01:00,197,156.114048498382,120.369257636921,57.3721721205875,28.1814101533678,24.708018017895,23.7919484317014,333.855478255891,75.353211864385,0.362605064739225,0.0176645660694418,27.2522946548713,13.6576611008555,0.473777204161759,0.0354461102759853,0.163617731099016,0.0404393814735417,2015-07-16 07:01:00,197,150.723530658114,118.459396019161,56.2100721636207,29.9699992904545,25.6704948129192,24.1729150399036,325.392998840895,78.5403623078237,0.366808466326371,0.0191789667273473,29.9851892165864,13.0316760472282,0.469413822569173,0.0342619692878616,0.163777711104456,0.0415869398373534
