"a2.date","a2.doy","a2.r.av","a2.g.av","a2.b.av","a2.r.sd","a2.g.sd","a2.b.sd","a2.bri.av","a2.bri.sd","a2.gi.av","a2.gi.sd","a2.gei.av","a2.gei.sd","a2.ri.av","a2.ri.sd","a2.bi.av","a2.bi.sd","b2.date","b2.doy","b2.r.av","b2.g.av","b2.b.av","b2.r.sd","b2.g.sd","b2.b.sd","b2.bri.av","b2.bri.sd","b2.gi.av","b2.gi.sd","b2.gei.av","b2.gei.sd","b2.ri.av","b2.ri.sd","b2.bi.av","b2.bi.sd","c2.date","c2.doy","c2.r.av","c2.g.av","c2.b.av","c2.r.sd","c2.g.sd","c2.b.sd","c2.bri.av","c2.bri.sd","c2.gi.av","c2.gi.sd","c2.gei.av","c2.gei.sd","c2.ri.av","c2.ri.sd","c2.bi.av","c2.bi.sd"
"160",2013-07-06 14:00:00,187,99.8834173101339,116.729088978145,60.917290171121,30.0929098075316,27.7908087628652,28.6769479641972,277.5297964594,85.1043878295568,0.429145684547303,0.0380613460015398,72.6574704750345,17.3224910255265,0.360866700267934,0.0182753415911867,0.209987615184763,0.0410261898798113,2013-07-06 14:00:00,187,96.9337966464952,114.338108295512,57.1525072491175,33.1189015715067,31.6922384488412,31.6201264403841,268.424412191125,95.1350454618267,0.43935746953055,0.0507276623566344,74.589912695411,16.895709372595,0.363117493024046,0.0227420220909582,0.197525037445404,0.054955327651141,2013-07-06 14:00:00,187,112.824269391343,125.328126907395,68.1173124343856,27.2658124392158,25.6300175769033,26.3130296966278,306.269708733123,77.9549455847847,0.414488661039676,0.0280509475371689,69.7146719890622,14.3457365548579,0.369858949303213,0.0161012275030251,0.21565238965711,0.0345901377397824
"161",2013-07-06 15:00:00,187,115.685354499213,127.442295561074,74.9101754329929,33.407377800463,31.6780299652282,32.2040773518746,318.037825493281,95.9498497811642,0.407863723537157,0.0330567908953137,64.2890611899419,17.4211267127578,0.365663331938134,0.0178508006216958,0.226472944524708,0.0392226538343564,2013-07-06 15:00:00,187,106.864000252143,119.461374810893,66.1299089132627,37.4400769763901,36.3165149524812,35.9830448446063,292.455283976299,108.570669382427,0.421462625061142,0.0474054371536882,65.9288404563792,16.6191972182873,0.368968595749009,0.0235593928843266,0.209568779189849,0.0562206318664874,2013-07-06 15:00:00,187,126.917063404868,134.321602089895,80.6302155814351,29.5785510640785,28.0935217741042,28.4778521142627,341.868881076198,84.9560142584004,0.397161979101614,0.0234026555000826,61.0959251934862,13.6916450240807,0.373060907449204,0.0160099755263212,0.229777113449182,0.0320069065477793
"162",2013-07-06 16:00:00,187,106.72705277363,118.036811383581,70.5386759081073,41.0966740088124,39.1864731573646,36.3678369095525,295.302540065318,115.159395764638,0.411091924673544,0.0420180474457644,58.8078940854248,17.6655578179567,0.361858531621594,0.0240848868250727,0.227049543704862,0.0475750385383815,2013-07-06 16:00:00,187,105.815084467978,117.838045259708,66.8425917170953,42.1214282826482,41.2584115033976,40.0076810685376,290.495721444781,122.211236285581,0.423878365770499,0.0612260007668287,63.0184143343419,17.3439436132403,0.368172835915333,0.0307163579368048,0.207948798314168,0.0660733620578469,2013-07-06 16:00:00,187,134.279328108596,141.370565687639,87.4774774774775,31.3394512367972,30.0581962887742,30.5751140332103,363.127371273713,90.7205268717488,0.39362631540199,0.0239810552987957,60.9843257892038,14.7291634991512,0.37183971281334,0.0166029496508961,0.23453397178467,0.0332477642036705
"163",2013-07-07 09:00:00,188,85.7753547387669,99.9244208794806,52.4174858064568,33.8849815130337,32.7236317878893,31.5278072791618,238.117261424704,96.4560617875512,0.434318020512814,0.0530950872289968,61.6560012137376,18.0795068570946,0.362200512762384,0.0253440730781575,0.203481466724801,0.0583752681296204,2013-07-07 09:00:00,188,82.9273669944529,97.9532825895108,48.6054982980333,36.7871001166854,36.0737380219882,34.0724441716574,229.486147881997,105.401977075865,0.449693437400437,0.0702980119139221,64.3736998865355,18.3353842579472,0.363429228570028,0.0325909507284415,0.186877334029535,0.0710766051567846,2013-07-07 09:00:00,188,98.929520984399,109.714165384897,57.1196379306135,31.7508877149253,30.9189620789634,29.8353932109421,265.76332429991,91.0344819202238,0.422809157494258,0.0408324679880833,63.3791718547816,15.7699361015308,0.375470946373049,0.0226922617457125,0.201719896132694,0.0514723871704324
"164",2013-07-07 10:00:00,188,88.5031022174666,103.327230043199,52.5855086119473,33.6336777664063,32.2319832638281,31.5312010960515,244.415840872613,95.7699364488092,0.436741215653246,0.0503250895621513,65.565849256985,17.8122338335654,0.364367977629611,0.0242883737542576,0.198890806717143,0.0570216619953587,2013-07-07 10:00:00,188,86.3729749747857,102.024473651034,49.2652310262229,37.2698633856146,36.2644248402374,34.7115109658779,237.662679652042,106.778963424139,0.451515105552487,0.0681589684279384,68.410741301059,18.0498244666122,0.365925853054296,0.031208754823059,0.182559041393216,0.0703858895501638,2013-07-07 10:00:00,188,100.784491808882,111.983001293977,56.0350838643522,31.1279095075218,30.0766633864643,29.4976649403505,268.802576967211,89.2673103061994,0.426240087666782,0.0397003947509144,67.1464269147196,15.1957707545698,0.378269255110699,0.0231340561264913,0.195490657222519,0.0509944027023582
"165",2013-07-07 11:00:00,188,92.2233836129455,107.007282425559,54.8389961112486,31.9310792897601,29.8354093219135,29.8625356991246,254.069662149753,90.0882833556629,0.432177102153908,0.043403210411556,66.9521851269234,17.2656213544962,0.364644844258879,0.022304718659288,0.203178053587213,0.0487266977765693,2013-07-07 11:00:00,188,90.4951383635905,105.907550113464,52.3710917801311,34.034502169139,32.5471468417997,32.1381743477744,248.773780257186,97.348935739948,0.441327068136794,0.0543854437121267,68.9488700832073,16.7672113059709,0.366219065351819,0.0255553136874013,0.192453866511387,0.0597249842523094,2013-07-07 11:00:00,188,102.808387655949,113.041004419053,58.703630459728,28.6120508972856,27.1199893667182,27.2913998407579,274.55302253473,81.6806442372626,0.418745364296199,0.0324332624441287,64.5699907224298,14.107055600273,0.376942953320925,0.0205095140724042,0.204311682382876,0.0426860222157923
"166",2013-07-07 12:00:00,188,86.3413317576038,102.987096052957,53.2366389050809,30.7492430778154,28.6420479747652,28.4760215148315,242.565066715642,86.2166212797404,0.435804849119982,0.0452698860818807,66.3962214432298,17.4583964695721,0.356475404810607,0.0220658406711589,0.207719746069411,0.0473168291980677,2013-07-07 12:00:00,188,85.2507721886031,102.616111951588,51.2342568078669,32.6976080673434,31.4973207462427,30.7689720595283,239.101140948058,93.5456070178744,0.445449897559269,0.0580363451683904,68.747194906707,17.0901102768133,0.357838109357343,0.0261612211196575,0.196711993083388,0.0595487630398261,2013-07-07 12:00:00,188,102.553504724236,115.347554871945,62.0581190947045,27.3792704667782,25.8053352348213,26.2291807832064,279.959178690886,78.024094201869,0.418256889798492,0.031240185249434,66.0834859249493,14.5128191223781,0.367847918507928,0.0184136429142782,0.213895191693579,0.0383521636454316
"167",2013-07-07 13:00:00,188,91.278912107831,107.493144778134,58.2595641723827,30.4957679381215,28.176292270672,28.7338092192749,257.031621058347,85.8811847477328,0.427638263452683,0.0400289622250743,65.4478132760534,17.2654145043432,0.355702287752279,0.0199420849701496,0.216659448795038,0.0421963972096224,2013-07-07 13:00:00,188,88.8686649016641,105.921386472516,54.789011283409,32.4851667380356,31.1062044996029,31.0336538379541,249.57906265759,93.3109352746507,0.438649082575931,0.0526656109505292,68.1850967599596,16.4416970906191,0.357503401548983,0.0239200939069025,0.203847515875086,0.0552101207572461,2013-07-07 13:00:00,188,104.766443272541,116.68400717791,64.9772455382211,27.3275811498113,25.7287820257466,26.2759438963837,286.427695988672,78.0233332507087,0.413064585357678,0.0293061240431245,63.6243255450573,14.1713617840608,0.367268808819534,0.0175951385907763,0.219666605822788,0.0363728152880918
"168",2013-07-07 14:00:00,188,90.5188488657143,108.516668929116,57.155645876087,30.7082605682938,28.3516788566187,28.7087651186083,256.191163670917,86.1889145917995,0.433743015283846,0.0421327277286566,69.358843116431,17.4257136150809,0.35360397946398,0.0198945921327231,0.212653005252174,0.0437158990523898,2013-07-07 14:00:00,188,88.3202928013111,107.065210539586,54.1076336359052,32.7480717999793,31.3914923040811,31.2960587412681,249.493136976803,94.06561348211,0.444511297530719,0.0559169894623102,71.7024946419566,17.2472557961647,0.354990133168092,0.0243494572351613,0.200498569301189,0.0567043539408706,2013-07-07 14:00:00,188,103.689665275031,117.736944261335,63.3983617764106,26.8978113130659,25.2205323390495,25.8401737971659,284.824971312776,76.594589995866,0.419358553313705,0.0307618192786048,68.3858614712273,14.5766823810295,0.36529310786245,0.0171934166100715,0.215348338823845,0.0366818049711734
"169",2013-07-07 15:00:00,188,86.6785431954836,102.521531864604,52.0520629546525,29.4072667822948,27.1407284425097,27.3377498348662,241.252138014741,82.4153146245238,0.435543216157928,0.0430936210367541,66.3124575790726,16.5186567536399,0.359955910644268,0.0198735385716603,0.204500873197804,0.0451678075518531,2013-07-07 15:00:00,188,84.080378530005,100.348383131619,49.8111447302068,31.7978986485078,30.6471706514614,30.204458794714,234.239906391831,91.3865316799994,0.444990759731187,0.0590103574843385,66.8052430030257,16.4345040964021,0.360549113960483,0.0265434046796159,0.19446012630833,0.0599890029526667,2013-07-07 15:00:00,188,106.401114529163,118.597023853121,63.428214800166,25.6674765914595,24.0520400373011,24.6573182113457,288.426353182451,73.0479848853674,0.41631444731845,0.0281667893819008,67.3647183769135,14.1202139292633,0.37025080219229,0.0164361439112196,0.21343475048926,0.0344147963769645
"170",2013-07-07 16:00:00,188,84.3279487036165,101.24870441497,50.4257504012521,28.5434400530403,26.7551000065372,26.9696655754269,236.002403519839,80.7342094212904,0.439954954314943,0.0449745935713103,67.7437097250725,17.374835781959,0.357980743087298,0.0195503120777548,0.202064302597759,0.0464006523210556,2013-07-07 16:00:00,188,81.4800334089763,98.825217473525,47.615276727181,31.6595062001424,30.6675497726297,30.072872269728,227.920527609682,91.0636479314136,0.451611328114724,0.062076265121001,68.5551248108926,17.0699781438295,0.358856350504982,0.0269244021472947,0.189532321380294,0.0622003967180614,2013-07-07 16:00:00,188,101.442076222564,115.019226543617,59.2619509753656,25.189663356402,23.8077335233831,24.2580456301548,275.723253741546,71.9143544356753,0.422969278364519,0.0309269810174952,69.3344258893039,14.8526943619006,0.369236838418306,0.0158183870514376,0.207793883217175,0.0360397087643977
"171",2013-07-08 09:00:00,189,83.6195092347864,97.0883792610574,48.8881205433073,32.3459288937728,30.7471388119117,29.483555617991,229.596009039151,90.8064963181752,0.436102402064845,0.049178103234109,61.6691287440211,17.5100401984322,0.366087650287541,0.0256145233408027,0.197809947647614,0.055902426994062,2013-07-08 09:00:00,189,80.8949744704992,95.6508919566314,45.5053659228442,34.9576419031491,33.8131489943425,32.0062316575938,222.051232349975,99.1365841572866,0.451350486547374,0.0659177262970625,64.9014435199193,17.7198333179021,0.366565512019022,0.0332824662173771,0.182084001433603,0.0687280073666686,2013-07-08 09:00:00,189,96.8575709856198,106.976818281696,53.8374472033009,30.432570278807,29.0316469440258,27.9915831353905,257.671836470617,85.7864267934659,0.424049344655656,0.0378507649215279,63.258618374472,15.1952826887431,0.378820014944946,0.0245263129645543,0.197130640399398,0.0497541976854825
"172",2013-07-08 10:00:00,189,89.0608625522027,102.844513826228,52.3889230474396,33.1179447319484,31.2004159295168,30.5185552005303,244.29429942587,93.1641965407911,0.433344455360878,0.0464727099884276,64.2392420528136,17.1750440378844,0.366563374048375,0.0245842517885174,0.200092170590746,0.0533061989393278,2013-07-08 10:00:00,189,87.7001071608674,102.577494641957,49.5721129601614,35.5396838449992,34.1229208188653,32.8834011846447,239.849714762985,101.025070732145,0.445087276019319,0.0569716192980134,67.8827691628845,17.0181954335526,0.368542209553988,0.0283521141107726,0.186370514426692,0.0639362782093283,2013-07-08 10:00:00,189,103.934062110891,113.748010205327,57.7768011914353,30.7502352631121,29.0565890986025,28.5332591879206,275.458873507654,86.7120019455745,0.420624482400709,0.0337936364761689,65.7851571083278,14.6542643582572,0.380134447718101,0.0235387805415971,0.199241069881191,0.046311505519353
"173",2013-07-08 11:00:00,189,88.4950532207964,104.236559053923,54.541869954405,33.4728540726129,31.2231858817686,31.0096083788949,247.273482229125,94.036127715167,0.433935334861011,0.04595124175431,65.4361949326455,17.4115370760865,0.359035318958824,0.0238524306858594,0.207029346180165,0.0507341397611503,2013-07-08 11:00:00,189,87.7671299798285,104.460429273828,52.0404768658598,35.5975719571366,33.93782891088,33.2023889839635,244.268036119516,101.298210544518,0.445081232427604,0.0577336755605387,69.1132517019667,16.7536664758056,0.361111572321757,0.0274809932963403,0.193807195250639,0.0616786176063271,2013-07-08 11:00:00,189,104.118704069924,110.942576723065,64.1686747723333,38.055289789797,35.7802994305152,37.7257341481261,279.229955565321,107.710956360459,0.405519053568221,0.0509110463873383,53.5977746038722,32.7909135624493,0.375918929087928,0.0317738741463112,0.218562017343851,0.054960493613826
"174",2013-07-08 12:00:00,189,95.5882075810689,110.906118994195,62.6134165914735,34.7382510524593,32.3828671271303,32.8981422668276,269.107743166737,98.4760041348099,0.423330094276683,0.0430761494177426,63.6106138158473,18.1003512677517,0.356256411019641,0.02198498692743,0.220413494703676,0.0468297956880375,2013-07-08 12:00:00,189,94.1516089889057,110.09412033535,59.3499196293495,36.7578052150801,35.0188195758905,34.9744391740375,263.595648953606,105.444180598754,0.433157382382162,0.0530016516446029,66.6867120524458,16.4935652033533,0.35914321204789,0.0251837584967898,0.207699405569948,0.0577620164566044,2013-07-08 12:00:00,189,108.586574379257,119.244787470397,69.0153324055763,31.8667167610478,30.0916446212641,30.7006042341978,296.846694255231,91.2918431802232,0.408829346878324,0.031598560843313,60.8876681559608,14.3040008852975,0.367979448594433,0.0209827856243339,0.223191204527243,0.0413688275775236
"175",2013-07-08 13:00:00,189,99.5067194748988,112.46752054171,64.3057341116159,34.4996183983773,32.3320682923082,32.606380627964,276.279974128225,97.9965177295644,0.417178987625346,0.0404375958731984,61.1225874969058,17.3682813351583,0.36187624228764,0.021912205887181,0.220944770087014,0.0456249470148377,2013-07-08 13:00:00,189,95.2754191880988,108.99411403177,58.9108358547655,36.9572066132844,35.4802673556999,35.0607129874033,263.180369074634,106.294347062781,0.42970693986027,0.0530574864085781,63.8019730206757,16.0055608018484,0.364938344390487,0.0260533392561073,0.205354715749244,0.0593863290311389,2013-07-08 13:00:00,189,112.157413511072,120.380398691374,72.413810151615,34.3464571396956,32.3785264859316,35.7084869634548,304.951622354061,100.991254151411,0.402708843979334,0.0322324390474251,56.1895737200615,15.7930026868023,0.370834027574125,0.0210716755929977,0.226457128446541,0.0429803654598808
"176",2013-07-08 14:00:00,189,107.372457738775,120.012935887506,67.1411449058954,34.81987051744,32.7139107602604,32.8345564360829,294.526538532176,98.7916987002994,0.416706948756194,0.0383916817518164,65.512269130341,17.8561746918802,0.366725706929813,0.0217988867562799,0.216567344313993,0.0459220964584991,2013-07-08 14:00:00,189,100.4076998235,113.700178076147,60.3178974407463,38.106177396475,36.6755822380577,35.9652098518367,274.425775340393,109.526374027683,0.429700286294841,0.0524832110433667,66.6747588880484,16.0499482416939,0.369457408425269,0.0272030849605962,0.20084230527989,0.0605193370513785,2013-07-08 14:00:00,189,119.052351131619,127.314961302766,73.5409922117239,31.925544731625,30.2887443567881,30.3934510761875,319.90830464611,91.3347204638529,0.403928938304882,0.0281817731310915,62.036579262189,13.7229379853872,0.374582494738489,0.0200902819563642,0.221488566956629,0.0390615229644092
"177",2013-07-08 15:00:00,189,112.358212292287,123.420783659259,74.4802408310909,34.6620247318812,32.7187469904846,33.2945193749604,310.259236782637,99.2104162646048,0.405508695816563,0.0347671239281918,60.0031141951403,18.0493850876732,0.364107466517099,0.0196050190903218,0.230383837666339,0.0413276786676256,2013-07-08 15:00:00,189,103.124984241049,115.238306858296,65.3070001260716,38.4048990916417,37.1126071504141,36.6559234677389,283.670291225416,110.992010736811,0.420345760495586,0.0501848339286221,62.0446293494705,16.1338090510782,0.366948959879827,0.0258907418111713,0.212705279624588,0.0577499733517193,2013-07-08 15:00:00,189,126.320955101443,133.24330427989,82.2743658292439,31.5417509253301,29.9028448281661,30.3245266358303,341.838625210576,90.4520584601444,0.394463513575306,0.0246395090234928,57.8912876290925,14.1626092964602,0.371549069515879,0.0182607573040981,0.233987416908816,0.0343653205149277
"178",2013-07-08 16:00:00,189,105.747199220653,117.306468742264,71.4294155693787,40.40659479112,38.0949145274474,36.2874980977971,294.483083532296,113.244068933256,0.409601028152218,0.0422971356193804,57.4363226944975,18.220180079048,0.359425035827725,0.0246759342104591,0.230973936020057,0.0465362361983449,2013-07-08 16:00:00,189,103.845696230459,116.300578353505,66.9902294503278,41.8569940699912,40.8779013599577,39.9155489632605,287.136504034291,121.472286011723,0.422727116573391,0.0593403801893419,61.7652310262229,17.0471818690445,0.365310303353542,0.0301105911362975,0.211962580073067,0.0645182548545084,2013-07-08 16:00:00,189,135.01043116287,142.513104567983,90.1874008154496,31.917947184577,30.5109540892143,31.2470689181401,367.710936546302,92.3664428230409,0.39189013779857,0.0242736347863109,59.8283771576454,14.9891419198412,0.369049394158327,0.0165988041437551,0.239060468043104,0.0329181645261719
"179",2013-07-09 09:00:00,190,83.4189550677537,96.7009095046833,52.4912762610494,30.9514444974495,29.5261334269982,29.2657989793763,232.611140833486,88.1236305066675,0.427183232959385,0.0454715795154125,57.4915876805634,17.5802821368439,0.360183644010269,0.0222329308247913,0.212633123030345,0.0505384055651451,2013-07-09 09:00:00,190,83.951714573878,98.7297576273323,49.8999621785174,34.2276996496084,33.2562035274892,32.1828658501625,232.581434379728,98.2436095247759,0.44230781992615,0.0595103492509524,63.6078385022693,16.9896925540679,0.363200029207939,0.0277586170204236,0.194492150865911,0.0634014757931062,2013-07-09 09:00:00,190,96.3642300837423,106.417417417417,59.0031311799604,28.5278432859689,27.3074520397628,27.1044117664138,261.78477868112,81.5352563931877,0.414149028773107,0.0349672343848592,57.4674735711321,14.7023438249804,0.37022265472141,0.0196240752227692,0.215628316505483,0.043374058396245
"180",2013-07-09 10:00:00,190,89.413357501617,103.615165331821,54.604784681354,34.3321226815095,32.677270235112,32.2658035908165,247.633307514792,97.5692714656956,0.432002327351217,0.0503038238101872,63.212188480672,18.7504887963848,0.362964853649595,0.0244810790230637,0.205032818999188,0.0553139646934441,2013-07-09 10:00:00,190,88.0569686081694,103.453101361573,51.0485848461926,37.676156433032,36.5579365255361,35.0851664214435,242.558654815935,107.816640187099,0.447094421310743,0.0646596716779674,67.8006492687847,17.8809241974247,0.365577534401712,0.0309720820526855,0.187328044287544,0.0680287534331802,2013-07-09 10:00:00,190,103.670731707317,114.112350155033,60.9441880905296,31.7778139312917,30.5255310273259,30.1378312740484,278.72726995288,90.9402976673123,0.418301611761773,0.0381190204667409,63.6097805122195,15.8500512556493,0.374820020113965,0.0219238682599035,0.206878368124263,0.0482314417543165
"181",2013-07-09 11:00:00,190,92.8382455103687,106.703049515703,57.2317520142454,34.4984344456532,32.4013989394088,32.5022722399176,256.773047040317,97.7916401339419,0.428192863460308,0.0471168576224636,63.3361015067913,18.4800915481879,0.363334166796219,0.0233190363202843,0.208472969743472,0.0518061375503683,2013-07-09 11:00:00,190,91.5201478189612,106.263812720625,54.1741758068583,37.8018286382386,36.3282696616072,35.4451519042458,251.958136346445,108.183950512364,0.440342914361242,0.0597303427055258,66.8333018154312,16.8863089150516,0.365926484401399,0.0286409358672649,0.193730601237359,0.0646468312334763,2013-07-09 11:00:00,190,106.455070924583,115.946849288313,63.6436680583022,31.4772600101271,29.8873141443169,29.9919293465761,286.045588271198,89.9393571441735,0.413101623137438,0.0342139585746375,61.7949595937401,14.9820492742326,0.374905042945109,0.0215412787979571,0.211993333917453,0.0447285154440518
"182",2013-07-09 12:00:00,190,93.8478675748405,110.268994594077,61.6856978591905,32.193872241523,29.5475767701024,30.5868558461712,265.802560028108,90.6428965490429,0.424670554322494,0.0407628162742431,65.0044237541223,18.7172932551142,0.353496541133058,0.0205422413186839,0.221832904544448,0.0428219222255042,2013-07-09 12:00:00,190,92.6038278492183,110.041509077156,58.4058639056984,34.0886363159192,32.3588022472774,32.6005874548533,261.051200832073,97.6464434233954,0.435139756519068,0.0503058621139294,69.0733263993949,16.8848735901258,0.356056918572197,0.0238404213864222,0.208803324908734,0.053482565936788,2013-07-09 12:00:00,190,109.319923582119,121.19766107571,69.8544031836715,29.5955572238163,27.7827219825351,28.3917421814994,300.3719878415,84.4090753913891,0.409614945182203,0.030214069189027,63.2209953856295,14.6658743843141,0.365481293745444,0.0184416986771701,0.224903761072353,0.0373819212861752
"183",2013-07-09 13:00:00,190,89.7627143005438,104.583081136761,54.2925187450592,30.5881323088163,28.3592440790898,28.8800492907474,248.638314182364,86.246799269619,0.431386172917443,0.0439274180201219,65.1109292279192,17.8155970353381,0.362118884580485,0.020639165181056,0.206494942502072,0.0470305451361371,2013-07-09 13:00:00,190,87.4064627458396,103.315998487141,50.7316487014624,32.9502063310558,31.6578567784727,31.1303378215002,241.454109934443,94.376840323813,0.4436103467801,0.0552665064718096,68.4938855269793,16.6836319034507,0.364140601522751,0.025319975123968,0.192249051697149,0.0594207682351651,2013-07-09 13:00:00,190,105.074269391343,115.896774823604,62.6846602700261,27.4268304199936,25.8495805256832,26.2116383496692,283.655704484973,78.1103657826865,0.414716790056607,0.0307281061819111,64.0346199858395,14.2723684555242,0.372273873463097,0.01844986442232,0.213009336480296,0.0389617794457868
"184",2013-07-09 14:00:00,190,104.579990896968,117.955315292295,66.4132457099966,32.4601106717904,30.4429350453765,31.1779061981166,288.94855189926,92.5792428985182,0.416818443373471,0.0379089858546164,64.9173939776257,18.2833963762602,0.363589520992408,0.0192938588610291,0.219592035634121,0.0426899339284769,2013-07-09 14:00:00,190,98.2547986006051,112.514837052446,59.6783519288956,35.5311351384572,34.1525645448807,34.0437742867895,270.447987581947,102.54274380281,0.429992302548591,0.0496164841045639,67.0965235753908,15.8493226159032,0.366252423499445,0.0242555353370301,0.203755273951964,0.0565894621134729,2013-07-09 14:00:00,190,117.726549720452,126.25449840084,73.4444566517737,29.8510557956463,28.2498453811599,28.4828490916317,317.425504773066,85.3466365150152,0.402978311601404,0.0267937072773218,61.3379904294538,13.9604166378889,0.372839780164939,0.0178756730156997,0.224181908233658,0.035246732787744
"185",2013-07-09 15:00:00,190,89.9733776241087,104.686480400533,57.0402689386983,29.029217542565,26.6636487887588,27.3222942116058,251.70012696334,81.4395368451712,0.424908318050833,0.0396102640884254,62.3593142382599,17.3032543002825,0.35785060419926,0.0187486605080037,0.217241077749907,0.0410454093991363,2013-07-09 15:00:00,190,89.4223714069591,105.419952407968,55.206119200706,32.7566161903329,31.5991373080822,31.2848703420912,250.048443015633,94.3052116220836,0.435559934343058,0.0519967607289779,66.2114142082703,16.6807632629018,0.359370028574311,0.0239949435009334,0.205070037082631,0.0555447249492957,2013-07-09 15:00:00,190,109.560359139627,120.848690153568,69.0808308308308,26.3113055432924,24.6596098776574,25.0981255594302,299.489880124026,74.6577651947492,0.408177388503008,0.0266328995690693,63.0561903366781,14.303289551482,0.366971337779672,0.0159591083480446,0.224851273717321,0.0327585081540266
"186",2013-07-09 16:00:00,190,105.858232255077,117.057548729169,71.2790478547987,40.2105986083941,38.0005743240547,36.4054746654185,294.194828839044,113.134560657159,0.409405297771553,0.0431915364697772,56.9778173484625,18.3900406660544,0.360360432753226,0.0233501276946349,0.230234269475221,0.0468648798582197,2013-07-09 16:00:00,190,104.066108799798,116.757580055472,67.1380326525466,42.0176747128704,41.1713672349813,40.1862717271538,287.961721507816,122.211508896286,0.423945319874708,0.0616337874947888,62.3110186585981,17.1834792192088,0.364859532067573,0.0301479792090615,0.211195148057719,0.0655107489438669,2013-07-09 16:00:00,190,135.111581093288,142.424027686223,90.158652554994,31.9286025212812,30.6109841706265,31.2418322729005,367.694261334505,92.5055348525663,0.391619541446493,0.0240506855378102,59.5778217241632,15.174247944182,0.369382644396665,0.0162989913082763,0.238997814156841,0.0325804811855311
"187",2013-07-10 09:00:00,191,84.5061525316809,99.2880151397794,51.7279550917091,28.1762360360887,25.9832771238458,26.2794959980468,235.522122763169,78.9023284317856,0.431308134960238,0.0423276501458805,62.3419226561689,16.8749550751695,0.359340633744411,0.0204318922841612,0.209351231295351,0.043039946888789,2013-07-10 09:00:00,191,81.4924435829551,96.8298269667171,48.46417202471,31.2105584245132,30.0327048126101,29.5124066398936,226.786442574382,89.438262875607,0.442746567371461,0.0564662369716206,63.703038325769,16.1698188574599,0.361151289002983,0.0273761182549841,0.196102143625556,0.0586369886908439,2013-07-10 09:00:00,191,102.813649014869,113.702403623135,62.8047987011402,24.6549749721108,23.01496327971,23.4704175830867,279.320851339144,69.7895406109237,0.411949814908413,0.0277391193548309,61.786359530262,14.1475006840502,0.369276750995283,0.0161873560833853,0.218773434096304,0.0330215547831298
"188",2013-07-10 10:00:00,191,83.0615492721567,99.5392668066724,49.698106729057,28.8128634554629,26.6720064936444,26.7582332174132,232.298922807886,80.6391749891689,0.43987714380989,0.0470220900443898,66.318877612131,17.6338961198275,0.357946736877999,0.0208082096342597,0.202176119312111,0.0468557228163669,2013-07-10 10:00:00,191,81.1449035552194,98.2692416792738,47.5491836863338,32.089055606026,30.9817228553983,30.180827924798,226.963328920827,91.8891799871931,0.451025810959106,0.0619521446960154,67.8443961169945,16.7915570397497,0.358773162133024,0.0281124283117814,0.190201026907871,0.0618422011071695,2013-07-10 10:00:00,191,102.043232256647,114.871920701189,61.0420054200542,25.7392597601729,24.1787771752006,24.334238465784,277.95715837789,72.88954533983,0.419032459778914,0.030559601808857,66.6586037256769,14.6239689357865,0.368329273800799,0.0163509151080725,0.212638266420288,0.0355682170390299
"189",2013-07-10 11:00:00,191,87.9764598787859,104.244392452469,55.8095150639209,29.2858692188834,27.4022759445925,27.8585871254767,248.030367395175,82.9889103227613,0.42997005367708,0.0421862038497629,64.7028099622304,17.4621012677525,0.355330144718993,0.0201485081476327,0.214699801603927,0.0432034540214987,2013-07-10 11:00:00,191,87.6505137418053,104.952344931921,53.8474454740293,32.0701729393656,30.7612060359781,30.8053612455924,246.450304147756,92.2243539268667,0.440040021463196,0.0527162406965065,68.4067306480081,16.897320572448,0.356990687393776,0.0238537133010471,0.202969291143028,0.0551233373712237,2013-07-10 11:00:00,191,103.640121829146,115.19112405088,65.089955809468,26.3539236163365,24.8747440923285,25.4009354389243,283.921201689494,75.298197220633,0.411213308798134,0.0293014717285551,61.6521704631461,14.4917737676198,0.366395563060079,0.0168156893432435,0.222391128141787,0.0350775690960042
"190",2013-07-10 12:00:00,191,90.7889693611109,106.385633179753,58.7329936997437,31.4857406772481,29.3182344043708,29.7381182090355,255.907596240608,88.907621252471,0.425982566253077,0.0429334787936952,63.2493032986513,17.9068004711039,0.355392231508095,0.0213455799829682,0.218625202238828,0.0446720546690825,2013-07-10 12:00:00,191,89.4301720877458,106.042793431669,55.5307772314675,34.5595714808463,32.9796685398347,32.6809679798376,251.003742750883,98.7901243794917,0.43771513702365,0.0542630067301847,67.1246375441251,16.7855934621883,0.357804332617461,0.0264135840128625,0.20448053035889,0.0572477322093839,2013-07-10 12:00:00,191,104.781714641471,115.612447813667,65.9640616225982,28.8938975663186,27.1105986639276,27.5459996033651,286.358224077736,82.1256764177082,0.410030084315472,0.0310027838142802,60.4791193632657,14.7898204666784,0.367550639338437,0.0191772237855776,0.222419276346091,0.0385152841380844
