"a.date","a.doy","a.r.av","a.g.av","a.b.av","a.r.sd","a.g.sd","a.b.sd","a.bri.av","a.bri.sd","a.gi.av","a.gi.sd","a.gei.av","a.gei.sd","a.ri.av","a.ri.sd","a.bi.av","a.bi.sd","b.date","b.doy","b.r.av","b.g.av","b.b.av","b.r.sd","b.g.sd","b.b.sd","b.bri.av","b.bri.sd","b.gi.av","b.gi.sd","b.gei.av","b.gei.sd","b.ri.av","b.ri.sd","b.bi.av","b.bi.sd","c.date","c.doy","c.r.av","c.g.av","c.b.av","c.r.sd","c.g.sd","c.b.sd","c.bri.av","c.bri.sd","c.gi.av","c.gi.sd","c.gei.av","c.gei.sd","c.ri.av","c.ri.sd","c.bi.av","c.bi.sd"
"11",2015-04-30 09:08:00,120,149.937862923506,118.328255942311,65.8392195797436,31.8389703218691,28.0457472175604,26.9355227755964,334.105338445561,85.4314083216379,0.356146641943568,0.0189836037295499,20.8794293813726,13.432028138432,0.456026903739303,0.0403473606135957,0.187826454317129,0.0415469229933464,2015-04-30 09:08:00,120,162.550568184532,122.461994449513,67.4171176636367,40.3922148068734,35.9093900805645,33.7366399791401,352.429680297682,108.326467897677,0.348764668898844,0.0262384013782646,14.9563030508572,15.3123411673201,0.47463408735355,0.0589807079693658,0.176601243747606,0.0540714443426983,2015-04-30 09:08:00,120,143.29941077909,114.200212024236,61.5273368326597,38.5987384182678,33.2849512739548,31.5290786749265,319.026959635985,101.628569858858,0.361616604843344,0.0251731292168716,23.5736764367223,14.6874794986369,0.460029455547979,0.0507565279668411,0.178353939608677,0.0536113205234763
"12",2015-04-30 09:38:00,120,149.99996080916,117.669144398649,63.2940945936236,31.4647842227029,27.5796786108721,26.2970993948338,330.963199801433,83.9032624554576,0.357581900584912,0.0188361617698271,22.0442333945146,13.639953762151,0.460456968296576,0.0403707544624118,0.181961131118511,0.0419576741098752,2015-04-30 09:38:00,120,162.847973021385,121.760158776409,65.0471982460079,40.2488125189114,35.621895350818,33.1795155392136,349.655330043802,107.293688733247,0.349568541400177,0.0260235051356414,15.625146285425,15.4357308342019,0.479215669782356,0.0589796456225547,0.171215788817467,0.054465661532315,2015-04-30 09:38:00,120,142.312517370899,112.360056063337,58.2016890470027,38.4562638716159,33.0611547795241,30.8488824537708,312.874262481239,100.528460632001,0.362701584885984,0.0258884598264322,24.2059057087724,14.802641983169,0.466392954130481,0.0527329978574394,0.170905460983534,0.0550001138782993
"13",2015-04-30 10:08:00,120,151.258476652057,118.903499088813,64.8704154882199,32.5200419311037,28.6338293757171,27.3058182687148,335.03239122909,87.0539076326644,0.356964929230648,0.0189876294809076,21.6781060373489,13.5320540689791,0.459099536585868,0.0412040635235123,0.183935534183484,0.0427628636504393,2015-04-30 10:08:00,120,163.872329246099,122.906582724706,66.5280700832573,40.7617922186627,36.2192014253605,33.9192097638117,353.306982054062,109.16321482818,0.349223412376958,0.0259959429033445,15.4127661200567,15.3891457443611,0.477407253592138,0.0590162957265762,0.173369334030904,0.054547856082497,2015-04-30 10:08:00,120,144.579743347442,114.754703046955,60.6742013356733,38.5926327315651,33.196527411085,31.366584430405,320.00864773007,101.345631599472,0.362261877861342,0.0248624373713138,24.255461410795,14.7311156267784,0.462546722868915,0.0504209981214082,0.175191399269742,0.0534223858217227
"14",2015-04-30 10:38:00,120,128.921657511251,106.221833216849,68.5979868971959,20.6108894245004,20.7045511352981,21.6714612621395,303.741477625296,61.8637935947022,0.350556670806133,0.0097423641398359,14.924022025252,7.06010104800215,0.429454171410544,0.0306933862779999,0.219989157783322,0.0324720640751999,2015-04-30 10:38:00,120,134.919694675449,105.249098404116,63.8694632459363,26.4316331230748,24.6076474146573,24.6814011533521,304.038256325501,74.7612351195099,0.347451170123,0.0138035680994153,11.7090388868455,8.51394553779626,0.451705273529536,0.0406108739502755,0.200843556347464,0.0423860215965813,2015-04-30 10:38:00,120,119.541797362006,97.7056039514329,58.0183635223022,25.0833286103205,22.7289428279319,22.5229104982637,275.265764835741,69.1320191128541,0.357054313161773,0.014716488498157,17.8510470185581,8.28478194849797,0.441216815762297,0.0385584870076914,0.201728871075929,0.042566625622345
"15",2015-04-30 11:08:00,120,117.840016460153,102.438780642338,77.5920102941272,16.8820251427752,19.1990700448252,21.8287988835348,297.870807396618,57.5370032145022,0.344331157984781,0.00498884290123775,9.44553453039576,3.59374933601799,0.399605563349373,0.0226183878184625,0.256063278665845,0.0240658099419059,2015-04-30 11:08:00,120,120.454218035739,99.5793619328305,70.996493926468,18.116447491302,19.1844297874035,21.1030142977406,291.030073895038,58.0302868739491,0.342732249097599,0.00624582619174668,7.70801190345401,4.29619687940705,0.418296615514602,0.024232886396247,0.238971135387798,0.0261379184835683,2015-04-30 11:08:00,120,110.272883926657,95.3137760166443,68.4628560538081,18.9182763214971,19.9578728457855,22.0407899192342,274.049515997109,60.2691459531843,0.348776340385249,0.00735761162834181,11.8918120528234,4.20633508912424,0.407365644115266,0.0265390479165692,0.243858015499485,0.0293460894200746
"16",2015-04-30 11:38:00,120,123.592905151636,104.94734057493,75.4794542022378,16.7861475020116,18.8584288790169,21.1192616284556,304.019699928803,56.1843870801924,0.345603514663599,0.00585580696437017,10.8223217959856,4.47166182834414,0.410541172264813,0.0243174446594962,0.243855313071588,0.0253148049516888,2015-04-30 11:38:00,120,127.72199320758,103.09805541889,69.8700459993026,19.1042574350736,19.2730182874055,20.9182767851735,300.690094625772,58.7033988845464,0.343557323524712,0.00730610477208116,8.60407163089739,5.17486267208196,0.429224685413043,0.0262154067834052,0.227217991062245,0.0284259959511902,2015-04-30 11:38:00,120,115.780880496153,97.7778589522668,66.1952052346957,18.8916804273713,18.8866552971187,20.22294756767,279.753944683115,57.1035679675301,0.350512397981638,0.00844954267674048,13.5796321736852,5.22107965265711,0.418323942877307,0.0273684871463953,0.231163659141055,0.0297237585511692
"17",2015-04-30 12:08:00,120,148.291050771733,117.811622696722,66.1037185575158,32.1349211800934,28.4901711033274,27.4652706798359,332.20639202597,86.8783897399643,0.35676884365679,0.017866533101564,21.2284760641946,12.6497434934203,0.453715149477732,0.0389711170056536,0.189516006865479,0.0415809015443142,2015-04-30 12:08:00,120,159.940248673281,121.046500852635,66.9251018624224,41.1664299370831,36.9345354101962,34.7700255513794,347.911851388338,111.306393881351,0.349401383563931,0.0259768686093995,15.2276511695669,14.6753016166474,0.474022963368558,0.0595489081759802,0.176575653067512,0.0557601734454344,2015-04-30 12:08:00,120,140.847882536985,112.323249608907,60.4366150767496,38.9724495630865,34.0140269096253,32.1280737581891,313.607747222641,103.46051308876,0.361841351611919,0.0250819002856064,23.3620016040785,14.0709115233326,0.460946267544772,0.0520112604426345,0.177212380843309,0.0552318973349322
"18",2015-04-30 12:38:00,120,147.36158121975,116.063770028152,64.5740543576948,30.4045568683182,26.8851219484649,25.6531997188544,327.999405605596,81.7301287159115,0.355712160484783,0.0165986586725645,20.1919044788598,12.1200627271512,0.456049216307318,0.0376256745246559,0.188238623207899,0.0397720988486639,2015-04-30 12:38:00,120,158.850781701544,119.587014153264,65.8908674904825,38.8472460328297,34.5081521648261,32.423442975791,344.328663345291,104.336936151458,0.348718265700264,0.0235503227520657,14.4323791145015,13.7228868492427,0.47412185922563,0.055994486726163,0.177159875074106,0.0530259918789232,2015-04-30 12:38:00,120,139.29052084905,110.42590666169,58.9717340723741,36.515996351348,31.4880312225101,29.7147315162145,308.688161583114,96.1597280789963,0.36115060877674,0.0228656307113514,22.5895584019567,13.2375387132166,0.461593476612464,0.0485151342124533,0.177255914610796,0.0519507694102762
"19",2015-04-30 13:08:00,120,152.17279894446,121.258470120251,68.5758832635519,32.821430305861,28.9230189824751,28.1680506128219,342.007152328262,88.6948501069412,0.35677563475719,0.0176599836251335,21.7682580324892,12.9289713257608,0.451717444840284,0.0368760838871082,0.191506920402525,0.0399232208224755,2015-04-30 13:08:00,120,163.67317567148,124.398087422558,69.1246184637284,41.9796890026999,37.8012355624936,35.8450140052563,357.195881557767,114.035630324334,0.349946741761047,0.0250739876288488,15.9983807099082,14.7858174822979,0.472051405111938,0.0578138296361684,0.178001853127014,0.0549995752640242,2015-04-30 13:08:00,120,141.732551675944,112.718067323651,60.0426986635326,40.2915408886867,35.1402022427013,33.2134776823103,314.493317663128,106.977922932371,0.362386809827089,0.0258859700051949,23.6608843078242,14.2168071066115,0.463200487196455,0.0530672989426575,0.174412702976456,0.0569661211901571
"20",2015-04-30 13:38:00,120,140.870820460231,114.654173497848,69.9481831779852,29.3906957142406,26.4526700056928,26.0824636985321,325.473177136064,81.0955879396361,0.354154257820463,0.0141814134444843,18.4893433574792,9.84337912278032,0.438533301757473,0.0314740097694569,0.207312440422064,0.0352707649862121,2015-04-30 13:38:00,120,152.206055858343,118.613577198103,70.9611322611308,38.0112515341531,34.6422350303999,33.549719046761,341.780765317577,105.135956171449,0.348800087168965,0.0208953097875184,14.0599662767314,11.6305588075996,0.457159780431617,0.0511745300504786,0.194040132399418,0.0505474219968035,2015-04-30 13:38:00,120,133.707589197087,108.790632022807,63.0031366881338,36.1903932808296,31.9293752625103,30.8995635849947,305.501357908028,97.8353899804261,0.359724866904209,0.0208258675907009,20.870538160392,11.1119093885017,0.447437427658144,0.0440132101353702,0.192837705437647,0.0500124972178484
"21",2015-04-30 14:08:00,120,149.079178559998,122.214478402581,74.0171851832498,34.4757736874463,30.9780852096163,30.583232378091,345.310842145829,95.0501243693915,0.356407373697105,0.0175782772578212,21.332593061915,11.9628398431638,0.438831183507215,0.0361425939567387,0.20476144279568,0.0402807657206761,2015-04-30 14:08:00,120,161.665103104356,126.924977669082,76.0600904700718,43.506342297736,39.9141992185253,38.4907668891485,364.65017124351,120.514967335024,0.349988430852507,0.024756224328161,16.1247617637365,13.7678823678039,0.457233665697455,0.0567240042351448,0.192777903450038,0.0547206345450439,2015-04-30 14:08:00,120,141.066517640893,115.462995021004,66.5659061852314,41.6673386863497,36.977168045542,35.5933209472819,323.095418847128,112.784775879807,0.361712448138202,0.0244639040734922,23.2935662158836,13.1697690614953,0.4484952909267,0.0492682413793512,0.189792260935098,0.0556634701528644
"22",2015-04-30 14:38:00,120,144.613369301815,114.823040294715,68.4468539553355,38.2925610801038,34.2440065093607,33.3402954100596,327.883263551866,105.029270166069,0.352954150205133,0.0190262523447296,16.5858573322795,10.987578820946,0.451272924273687,0.0432278337432269,0.19577292552118,0.0467632913225091,2015-04-30 14:38:00,120,167.302764257157,129.172595306447,78.2898672564258,45.4166466363393,43.3162400777396,42.0872007349661,374.76522682003,129.38663079621,0.345967062327576,0.0226828392076539,12.7525590993117,13.5678559965554,0.462267487484002,0.0589952587424614,0.191765450188423,0.0564722651609168,2015-04-30 14:38:00,120,163.193136608724,132.008155389148,80.4508651700561,43.5098412720624,39.8550464822228,38.8999717005057,375.652157167928,120.744810344823,0.354308453655809,0.0185872311790912,20.3723089995156,12.7361636670085,0.444638762555959,0.0442309378651452,0.201052783788233,0.0488503568876493
"23",2015-04-30 15:08:00,120,135.919181956537,105.99105795672,58.3755658177495,38.4760563840182,34.6404401726389,33.5288261722587,300.285805731007,105.727936471061,0.355929758735047,0.0268173989992232,17.6873681391536,11.8355479293472,0.468049906092281,0.0576129731617697,0.176020335172673,0.0589037655016185,2015-04-30 15:08:00,120,161.707161656739,123.098958208941,71.0778548944118,48.1205185942588,45.8232159661948,43.6801529130251,355.883974760092,136.075743314313,0.346565216319186,0.0307946074975771,13.412899866731,14.5721556959509,0.476089134960663,0.0726286676658209,0.177345648720151,0.0656453195466915,2015-04-30 15:08:00,120,161.734151783942,129.80071707073,76.2118296818048,46.2411917525899,42.9455919677403,41.6477254041776,367.746698536477,129.254673898382,0.356200903589945,0.022711804275233,21.6554526757141,13.7382090579669,0.453800213292478,0.0533552204310674,0.189998883117577,0.0573990481663057
"24",2015-04-30 15:38:00,120,146.902460531558,123.166972572944,77.410667746592,34.0950966118165,31.0545185686577,31.0047230624718,347.480100851094,95.230730334115,0.356890946335759,0.0183379854268374,22.0208168677374,11.6627037710251,0.429556959004778,0.0356119146185135,0.213552094659463,0.0391784583954063,2015-04-30 15:38:00,120,159.80134797541,128.506732712048,80.1950360877187,43.1955175550688,40.1903908288546,39.2859405247145,368.503116775177,121.352249320613,0.350722809326076,0.0246274148443116,17.0170813609679,13.3453034449036,0.44671059861556,0.0546486101353722,0.202566592058363,0.052805505501538,2015-04-30 15:38:00,120,141.725309499798,118.928400130232,72.3561292474331,41.869908543761,37.6120994153686,36.8059851424314,333.009838877463,114.914291607085,0.361614803742232,0.0241612884249179,23.7753615132337,12.8532486299297,0.436245506385176,0.0456668681589657,0.202139689872591,0.0533595588729009
"25",2015-04-30 16:08:00,120,144.3863498305,121.711529291887,76.1099499010431,33.6993038327572,30.467430869834,30.3172761894449,342.20782902343,93.5671711815346,0.358297661733823,0.0177607645828367,22.9267588522309,11.4330803938151,0.428314356473634,0.0337492739763136,0.213387981792544,0.0385642034879379,2015-04-30 16:08:00,120,159.439539338241,129.001237156737,80.246246733954,42.6420680587445,39.2019464941524,38.2628849711644,368.687023228931,118.820265129624,0.352256480833454,0.0234363642377177,18.316688241279,13.12854542491,0.444334705554922,0.0513677825476275,0.203408813611624,0.0512462651857965,2015-04-30 16:08:00,120,141.638871904009,119.644105011554,72.2430933303687,40.8802459441761,36.3079401469877,35.5082257900591,333.526070245932,111.365150811853,0.363338786952385,0.023104399725795,25.4062447887302,12.5498354072758,0.433857684198925,0.0414398400260124,0.20280352884869,0.0503825730859274
"26",2015-04-30 16:38:00,120,145.650110714122,124.717832485287,80.6576810780094,34.3754981608812,31.3224731181814,31.3451419164293,351.025624277419,96.0874836014526,0.357888599533216,0.017696681287541,23.1278731784424,11.7552946433853,0.420929161890622,0.0326319043673902,0.221182238576162,0.0372626394516709,2015-04-30 16:38:00,120,158.359281780359,129.864982732349,82.9355532096813,43.0189604035154,39.82748225755,39.0185836615387,371.15981772239,120.545543122308,0.352231531484141,0.0243050803189648,18.4351304746574,13.314117374742,0.438355437224764,0.051416869625359,0.209413031291096,0.0506372517794036,2015-04-30 16:38:00,120,138.266415996315,118.158887150696,72.7706326580851,41.3957227101288,37.0738200615011,36.3289463391434,329.195935805097,113.424854331904,0.36382330790491,0.0250491111236001,25.2807256469916,12.9410036477918,0.429696385403339,0.0432629279342346,0.206480306691751,0.0521417487992501
"27",2015-04-30 17:08:00,120,146.228423809742,123.055866542127,78.4888600037884,34.4589467371694,31.2737485842136,31.2539045217896,347.773150355657,96.0693949878978,0.356382306471897,0.0176520576385377,21.3944492707238,11.6134143052756,0.426981987809738,0.0340202106590816,0.216635705718365,0.0383917664332164,2015-04-30 17:08:00,120,160.306193904018,129.53063993007,81.926128845814,42.9808862356505,39.7319691541862,38.9645320513098,371.762962679901,120.378690929112,0.350611193138563,0.023507360630825,16.8289571103076,13.3202976174758,0.44322619604372,0.0517805332916724,0.206162610817718,0.0509317335611752,2015-04-30 17:08:00,120,141.92554137649,119.682880829674,73.6019780987699,41.5460577939377,37.0505027917308,36.3872163533903,335.210400304934,113.628342301627,0.361605601432135,0.0234789846812699,23.8382421840879,12.8233741122084,0.432934671761534,0.0425057703848499,0.205459726806331,0.0509341869649089
"28",2015-04-30 17:38:00,120,131.27819617628,128.91933218809,99.9394109616779,34.2090336634075,32.2800281980421,32.9847032158176,360.136939326048,98.5445385375578,0.360756848706715,0.0177108721488187,26.6210572382215,11.5681164794777,0.366773425183661,0.0217450625392254,0.272469726109624,0.0261227626633772,2015-04-30 17:38:00,120,142.714102153799,133.313382787758,101.439104661549,43.2849756228443,40.9992704936902,41.1336556027094,377.466589603107,124.207767801901,0.356659105529339,0.026792970091845,22.4735587601683,12.8982846996991,0.384058476193427,0.0390861270250286,0.259282418277234,0.0392584410544611,2015-04-30 17:38:00,120,124.871364022584,122.093711535865,90.5056500091321,40.8680994502211,37.8271145285021,38.1370159432428,337.470725567582,115.458583114489,0.367568980357415,0.0290150039955909,28.8104090400146,13.3253420679844,0.373340185054202,0.0297265495442979,0.259090834588382,0.0403687567846911
"29",2015-04-30 18:08:00,120,134.8131772667,129.41552087892,99.5062346094306,34.204751595646,32.1690804808382,33.2367153756484,363.734932755051,98.7375470893343,0.358469541808542,0.0167557385067886,24.511629881709,11.1971784989421,0.373399945457539,0.0224314478365872,0.268130512733919,0.0268170388386687,2015-04-30 18:08:00,120,146.858309728638,134.602571757479,101.505118198623,43.0948400095662,40.8304217433987,41.2959486806418,382.96599968474,124.052256182961,0.354608344301153,0.0235457888226571,20.8417155876972,12.4120367955097,0.389998614725204,0.0385075706209812,0.255393040973643,0.0392413616986745,2015-04-30 18:08:00,120,127.197619293411,122.029143406205,89.9408198270454,41.2547224447468,37.976256582058,38.4803123205278,339.167582526662,116.379813834543,0.365361887198796,0.0268014085416389,26.9198476919534,12.7486588950417,0.379037580079984,0.0300393313416235,0.25560053272122,0.0409629812178742
"30",2015-04-30 18:38:00,120,131.810982579672,127.528318647655,98.0485247914721,34.7442950857581,32.6613627218195,33.4644338710323,357.387826018799,99.9305408765674,0.359731588219149,0.0182448160827691,25.1971299241657,11.7339268051824,0.371594300714765,0.0236718413690878,0.268674111066086,0.0280955651935006,2015-04-30 18:38:00,120,144.198766664597,132.655010007117,100.041991679046,43.8214449728742,41.3655625571411,41.5826109287411,376.89576835076,125.552980253529,0.355363317479231,0.0266028292351061,21.0692616705915,12.9747968486524,0.389475251981026,0.0413533993681056,0.255161430539742,0.0412374898390352,2015-04-30 18:38:00,120,127.643259296905,122.870573894814,90.5605539629474,41.4887812419685,38.1792186907679,38.5206557784313,341.074387154667,116.824996047099,0.3658230064328,0.0278003228798056,27.5373345297747,13.2917654721833,0.378113711137632,0.0306777352985392,0.256063282429568,0.0407569736228368
