"a2.date","a2.doy","a2.r.av","a2.g.av","a2.b.av","a2.r.sd","a2.g.sd","a2.b.sd","a2.bri.av","a2.bri.sd","a2.gi.av","a2.gi.sd","a2.gei.av","a2.gei.sd","a2.ri.av","a2.ri.sd","a2.bi.av","a2.bi.sd","b2.date","b2.doy","b2.r.av","b2.g.av","b2.b.av","b2.r.sd","b2.g.sd","b2.b.sd","b2.bri.av","b2.bri.sd","b2.gi.av","b2.gi.sd","b2.gei.av","b2.gei.sd","b2.ri.av","b2.ri.sd","b2.bi.av","b2.bi.sd","c2.date","c2.doy","c2.r.av","c2.g.av","c2.b.av","c2.r.sd","c2.g.sd","c2.b.sd","c2.bri.av","c2.bri.sd","c2.gi.av","c2.gi.sd","c2.gei.av","c2.gei.sd","c2.ri.av","c2.ri.sd","c2.bi.av","c2.bi.sd"
"11",2015-08-04 17:01:00,216,128.263320471245,120.817823570461,51.0206888058783,19.6243297389739,17.8722218881821,16.3280883866054,300.101832847584,52.2457603553147,0.405004360113106,0.0215460555147603,62.3516378637987,14.2658122410094,0.429573851199791,0.0202476120794224,0.165421788687103,0.0303879566977204,2015-08-04 17:01:00,216,133.494032870829,124.121544984033,53.4965793965422,24.8955673924911,22.9694416063376,21.1849344440771,311.112157251404,67.630359635902,0.402675599370584,0.0244170088524992,61.2524777006938,14.6414410512248,0.433089044284864,0.0267214744931956,0.164235356344553,0.0395775488481047,2015-08-04 17:01:00,216,128.492222037006,123.109911651942,55.5639206534422,26.3980854114782,22.7298202044831,21.6101847866394,307.16605434239,69.2527694358666,0.405276654668963,0.0255770079035426,62.1636806134356,12.965425465958,0.421184109418188,0.0250201732503843,0.173539235912849,0.0378705710943137
"12",2015-08-04 17:31:00,216,128.638479536965,121.149850170354,51.4907434013382,19.7143757996554,18.0639477588059,16.3306978754123,301.279073108657,52.5086203162394,0.404478703253809,0.0213364605600783,62.1704774024055,14.2873763141442,0.429154164555262,0.0201705766349529,0.166367132190929,0.0302997340502861,2015-08-04 17:31:00,216,132.334062878538,123.111056051096,52.9865997687479,24.8033459221167,23.1025802233745,21.047691386632,308.431718698381,67.5192713863432,0.402838381184162,0.0244124828540804,60.9014494549059,14.7103527896423,0.433199296693848,0.0270308414176129,0.16396232212199,0.0400851577055088,2015-08-04 17:31:00,216,125.504097349558,120.325800966828,53.5750158359727,26.2264968800362,22.7491298454521,21.3938480097101,299.404914152359,68.8938280315603,0.406576844913883,0.0263742891186691,61.5724887481247,12.9872411922505,0.422289772472991,0.0255901321269059,0.171133382613126,0.0393609139203848
"13",2015-08-04 18:01:00,216,140.316746028488,126.918086285456,50.3427404457945,26.7477954948736,25.4715418342792,21.2172264033026,317.577572759739,71.8348530975879,0.402767597196181,0.0225773776976905,63.1766860966299,15.6396278659847,0.446553180143543,0.0279959065740275,0.150679222660276,0.0401829111011346,2015-08-04 18:01:00,216,139.101317310869,125.061908104834,50.5455759277613,32.5805300100646,31.0368932809127,26.593404095299,314.708801343464,88.7213336800469,0.402413812739913,0.0266206229143821,60.4769229710384,15.7120367944023,0.450037798339484,0.0367097195842543,0.147548388920603,0.0518307849712942,2015-08-04 18:01:00,216,129.68392732122,120.03672612102,50.3666477746291,33.1002705459712,29.7961611402332,26.4441795023072,300.087301216869,87.7989332864209,0.406571941524884,0.0299124402461909,60.022877146191,14.0397914319364,0.438812285652583,0.0344940735097184,0.154615772822534,0.0517400128186595
"14",2015-08-04 18:31:00,216,126.669061204384,122.405761257748,55.968587085916,18.8788328829249,17.2231996211805,15.9724457062507,305.043409548048,50.477951086027,0.403444323528263,0.0205978346661073,62.173874225196,14.1043976735119,0.416857530762329,0.0176165255377946,0.179698145709408,0.0271443775275449,2015-08-04 18:31:00,216,130.305596850567,124.270626858276,57.0020234555666,23.4527298433422,21.9171262520459,20.3063653355682,311.578247164409,64.2667962311923,0.402184397226097,0.0237174110534786,61.2336334104174,14.6480673425853,0.421408528314025,0.0234998561300944,0.176407074459877,0.0360221009353918,2015-08-04 18:31:00,216,121.531028504751,119.56533422237,55.6820136689448,24.6873532346026,21.4038412140607,20.4212288110701,296.778376396066,65.0815094759087,0.407281493510359,0.0259066336254577,61.9176262710452,12.8333800280542,0.411811633076883,0.02264903305946,0.180906873412758,0.0359788920874678
"15",2015-08-04 19:01:00,216,128.713107015311,123.296765321621,56.809665038381,19.6842108546659,18.1061305844945,16.4444272381602,308.819537375313,52.6008208775855,0.401393902756598,0.0203406027219861,61.0707585895489,14.2521394373462,0.418526714587964,0.0179801180216366,0.180079382655438,0.0275787928375268,2015-08-04 19:01:00,216,130.251644917961,123.606245182249,56.765671456888,24.5954193078698,23.0772443414444,21.0744460057477,310.623561557097,67.2991861131386,0.401518830125525,0.0244361699831507,60.1951739896487,14.9398328171515,0.422914405450303,0.0245797945855339,0.175566764424172,0.0380897667136241,2015-08-04 19:01:00,216,119.923427237873,117.212802133689,54.1365160860143,25.9861206388477,22.6578432695767,21.3118843334597,291.272745457576,68.4951751907482,0.40744031433836,0.0277256202331323,60.3656609434906,13.0892591336511,0.414545269298493,0.024383577360425,0.178014416363147,0.0394343569936883
"16",2015-08-04 19:31:00,216,128.085484996511,124.798171257338,52.9107897869546,23.0963778139282,19.5266847646189,20.2023748908169,305.794446040803,60.7396624721707,0.412414471144185,0.0298115844587144,68.6000677312097,18.1938680002493,0.421229794365146,0.0237074965121433,0.166355734490669,0.0382519507274447,2015-08-04 19:31:00,216,132.74624903645,127.174815548948,53.3123829974672,27.6264789108025,24.6901182401237,24.0342674883132,313.233447582865,74.2303699852872,0.411652374251899,0.0336986734595532,68.2909990639797,19.6460712356847,0.428269843497274,0.031496803861948,0.160077782250827,0.0474136670237529,2015-08-04 19:31:00,216,119.37371561927,119.271931988665,48.1910585097516,29.8226417481699,25.1585632318445,24.6573487376451,286.836706117686,77.4716148044531,0.424793566325368,0.042985135002541,70.979089848308,18.0153972745126,0.419721023857793,0.0323220695886625,0.155485409816839,0.0528903374410269
"17",2015-08-04 20:01:00,216,54.3458807109725,42.9367021058249,38.4964389803374,10.6730581223937,8.02629371175112,10.2871110642031,135.779021797135,22.7626753917729,0.317730068877764,0.0417785186655448,-6.96891547966011,16.3627582205048,0.401207660079161,0.0511656893924454,0.281062271043076,0.0497781425444251,2015-08-04 20:01:00,216,53.6912509635503,42.7398896046691,37.1367346657857,10.8817360194232,8.27584528918672,10.4612619670667,133.567875234005,23.4949855812184,0.321692050256548,0.0434372094688831,-5.3482064199978,16.5838031798915,0.403156536795616,0.052897147709574,0.275151412947836,0.0508961330240532,2015-08-04 20:01:00,216,49.1413968994832,40.6549291548591,35.9453842307051,11.5294641909348,8.55522175084575,10.8172923295313,125.741710285048,24.5011286228765,0.325677703157452,0.0485774196433607,-3.77692282047008,17.0940379644217,0.391449804705615,0.0593420340824031,0.282872492136933,0.0566920249520979
"18",2015-08-04 20:31:00,216,25.5803333196503,13.7099154386109,16.8895365543286,10.1225023047991,7.39258411972385,8.52683321978149,56.1797853125898,23.2539160824546,0.233027543179249,0.0867138684084148,-15.0500389967571,10.6441142751398,0.475945456748588,0.128955274650767,0.291027000072164,0.0948277427953112,2015-08-04 20:31:00,216,23.4990295672283,12.9424278713798,15.6810855082039,9.79737446953135,7.31468035800366,8.33305454563054,52.122542946812,22.9744033394041,0.235198125276976,0.0909672580917832,-13.2952593326726,9.90629046767186,0.475365956418307,0.136758419213075,0.289435918304717,0.0987056119110847,2015-08-04 20:31:00,216,20.1927321220203,12.1539589931655,14.5231671945324,9.19632135095301,7.21390515507611,8.04690948010034,46.8698583097183,22.5198436379686,0.24387650029832,0.0971413700122761,-10.4079813302217,8.62193970066944,0.457215609912978,0.143388038745735,0.298907889788702,0.106825478084304
"19",2015-08-04 21:01:00,216,24.7232359098559,13.5906161487624,16.7701449037396,9.95848187217165,7.34050944567899,8.47156598551615,55.0839969623579,23.0992030401284,0.235959383468498,0.0874215622436712,-14.3121485160708,10.558195495413,0.468983815798183,0.127709244310047,0.295056800733319,0.0950944150828637,2015-08-04 21:01:00,216,22.5255753771611,12.8055349080498,15.6217445765885,9.57210369879792,7.25735724899165,8.25639600679732,50.9528548617994,22.7319962377478,0.237899090612825,0.0918095789962963,-12.53625013765,9.61345379639133,0.466168197154493,0.136306790941301,0.295932712232682,0.100260918986192,2015-08-04 21:01:00,216,19.4742523753959,12.0273245540923,14.4656509418236,8.99648771544361,7.09147823782454,7.93308392331788,45.9672278713119,22.1835333468969,0.247005134773094,0.0973372148169706,-9.88525420903484,8.36777264261613,0.448564679924331,0.141158512209554,0.304430185302574,0.105603729274207
"20",2015-08-04 21:31:00,216,25.2635462419441,13.506547350273,16.7986535856492,10.0690130473057,7.30426352624638,8.47825501483252,55.5687471778663,23.0562792397905,0.232198327700477,0.0869428371116551,-15.0491051270473,10.7453992337016,0.475277057952242,0.129702810857321,0.292524614347281,0.094551600750502,2015-08-04 21:31:00,216,23.0699743970928,12.8062575707521,15.6058115846272,9.69763517300424,7.24673822570169,8.24807696479062,51.4820435524722,22.7972378100501,0.235770578737495,0.0910414237590945,-13.0632708402158,9.71724312792109,0.471681873950403,0.136203117350444,0.292547547312102,0.0992731375114534,2015-08-04 21:31:00,216,19.8042073678946,12.0111418569762,14.5262343723954,9.13567976741596,7.12107521585281,7.94851482225733,46.3415835972662,22.3096425696509,0.244255785941021,0.0971954217220617,-10.3081580263377,8.5443144084946,0.45185047980503,0.141987504403306,0.303893734253949,0.105983460873565
